date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units,raw_region,raw_ta,raw_product,raw_brand,is_missing_categorical,parsed_date,iso_date,iso_year,iso_week,year_week,is_week_mismatch,clean_region,clean_therapeutic_area,clean_product,clean_brand,clean_trx,clean_nrx,clean_units,is_negative_trx,is_missing_numeric,is_nrx_gt_trx_error,is_duplicate,rejection_reason
2023/07/03,79,2023,,  Cardiology  ,Cardivex,Corvyx Pharma,286.2,78.8,918,,Cardiology,Cardivex,Corvyx Pharma,True,2023-07-03,2023-07-03,2023,27,2023-W27,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,286.2,78.8,918.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
13/11/2023,98,2023,Karnataka ,  Respiratory  ,Respivan,,189.8,48.7,563,Karnataka,Respiratory,Respivan,,True,2023-11-13,2023-11-13,2023,46,2023-W46,False,Karnataka,Respiratory,Respivan,Unknown,189.8,48.7,563.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
29/04/2024,122,2024,  Delhi  ,respiratory,Airovent,,120.7,21.0,316,Delhi,respiratory,Airovent,,True,2024-04-29,2024-04-29,2024,18,2024-W18,False,Delhi,Respiratory,Airovent,Unknown,120.7,21.0,316.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
10-Jun-2024,128,2024,,DIABETES,Metforal,Novanta Pharma,281.0,69.7,793,,DIABETES,Metforal,Novanta Pharma,True,2024-06-10,2024-06-10,2024,24,2024-W24,False,Unknown,Diabetes,Metforal,Novanta Pharma,281.0,69.7,793.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023-10-09,93,2023,,DIABETES,Glucotend,Glucera Health,250.4,58.3,755,,DIABETES,Glucotend,Glucera Health,True,2023-10-09,2023-10-09,2023,41,2023-W41,False,Unknown,Diabetes,Glucotend,Glucera Health,250.4,58.3,755.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025/08/25,191,2025,,respiratory,Respivan,Aerovant Pharma,98.7,15.2,263,,respiratory,Respivan,Aerovant Pharma,True,2025-08-25,2025-08-25,2025,35,2025-W35,False,Unknown,Respiratory,Respivan,Aerovant Pharma,98.7,15.2,263.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10/07/2023,80,2023,Maharashtra,cardiology,Vascolin,,248.5,95.2,672,Maharashtra,cardiology,Vascolin,,True,2023-07-10,2023-07-10,2023,28,2023-W28,False,Maharashtra,Cardiology,Vascolin,Unknown,248.5,95.2,672.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
25/09/2023,91,2023,Tamil Nadu,cardiology,Cordamet,,201.5,57.1,612,Tamil Nadu,cardiology,Cordamet,,True,2023-09-25,2023-09-25,2023,39,2023-W39,False,Tamil Nadu,Cardiology,Cordamet,Unknown,201.5,57.1,612.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-01-22,108,2024,,Diabetes,Insulyn,Insulara Biotech,190.8,43.4,522,,Diabetes,Insulyn,Insulara Biotech,True,2024-01-22,2024-01-22,2024,4,2024-W04,False,Unknown,Diabetes,Insulyn,Insulara Biotech,190.8,43.4,522.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023-07-17,81,2023,,Respiratory,Bronchel,Breathex Labs,332.5,100.0,990,,Respiratory,Bronchel,Breathex Labs,True,2023-07-17,2023-07-17,2023,29,2023-W29,False,Unknown,Respiratory,Bronchel,Breathex Labs,332.5,100.0,990.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
25-Sep-2023,91,2023,,  Respiratory  ,Airovent,Pulmovia Therapeutics,179.8,36.6,478,,Respiratory,Airovent,Pulmovia Therapeutics,True,2023-09-25,2023-09-25,2023,39,2023-W39,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,179.8,36.6,478.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
02-Jun-2025,179,2025,,  Respiratory  ,Respivan,Aerovant Pharma,165.6,48.2,459,,Respiratory,Respivan,Aerovant Pharma,True,2025-06-02,2025-06-02,2025,23,2025-W23,False,Unknown,Respiratory,Respivan,Aerovant Pharma,165.6,48.2,459.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
26/05/2025,178,2025,rajasthan,  Respiratory  ,Airovent,,78.8,17.2,249,rajasthan,Respiratory,Airovent,,True,2025-05-26,2025-05-26,2025,22,2025-W22,False,Rajasthan,Respiratory,Airovent,Unknown,78.8,17.2,249.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023/05/22,73,2023,  Maharashtra  ,RESPIRATORY,Airovent,,153.5,52.3,387,Maharashtra,RESPIRATORY,Airovent,,True,2023-05-22,2023-05-22,2023,21,2023-W21,False,Maharashtra,Respiratory,Airovent,Unknown,153.5,52.3,387.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023/03/20,64,2023,West Bengal,diabetes,Insulyn,,278.5,62.7,911,West Bengal,diabetes,Insulyn,,True,2023-03-20,2023-03-20,2023,12,2023-W12,False,West Bengal,Diabetes,Insulyn,Unknown,278.5,62.7,911.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022/09/19,38,2022,,cardiology,Cordamet,Meditrix Labs,241.2,,712,,cardiology,Cordamet,Meditrix Labs,True,2022-09-19,2022-09-19,2022,38,2022-W38,False,Unknown,Cardiology,Cordamet,Meditrix Labs,241.2,,712.0,False,True,False,True,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | DUPLICATE_RECORD
22/01/2024,108,2024,,Cardiology,Cordamet,Meditrix Labs,165.5,44.8,450,,Cardiology,Cordamet,Meditrix Labs,True,2024-01-22,2024-01-22,2024,4,2024-W04,False,Unknown,Cardiology,Cordamet,Meditrix Labs,165.5,44.8,450.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023-02-06,58,2023,W. Bengal,  Respiratory  ,Respivan,,245.8,48.5,824,W. Bengal,Respiratory,Respivan,,True,2023-02-06,2023-02-06,2023,6,2023-W06,False,West Bengal,Respiratory,Respivan,Unknown,245.8,48.5,824.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
09-Jan-2023,54,2023,Tamil Nadu,  Respiratory  ,Respivan,,215.1,52.2,544,Tamil Nadu,Respiratory,Respivan,,True,2023-01-09,2023-01-09,2023,2,2023-W02,False,Tamil Nadu,Respiratory,Respivan,Unknown,215.1,52.2,544.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023/05/01,70,2023,Telangana,diabetes,Insulyn,,267.4,84.8,899,Telangana,diabetes,Insulyn,,True,2023-05-01,2023-05-01,2023,18,2023-W18,False,Telangana,Diabetes,Insulyn,Unknown,267.4,84.8,899.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
09/18/2023,90,2023,,Respiratory,Respivan,Aerovant Pharma,150.2,38.3,379,,Respiratory,Respivan,Aerovant Pharma,True,2023-09-18,2023-09-18,2023,38,2023-W38,False,Unknown,Respiratory,Respivan,Aerovant Pharma,150.2,38.3,379.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
05-Feb-2024,110,2024,tamil nadu,  Respiratory  ,Respivan,,161.5,36.6,466,tamil nadu,Respiratory,Respivan,,True,2024-02-05,2024-02-05,2024,6,2024-W06,False,Tamil Nadu,Respiratory,Respivan,Unknown,161.5,36.6,466.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025-05-12,176,2025,,Diabetes,Glucotend,,,79.8,617,,Diabetes,Glucotend,,True,2025-05-12,2025-05-12,2025,20,2025-W20,False,Unknown,Diabetes,Glucotend,Unknown,,79.8,617.0,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | UNKNOWN_BRAND
06/09/2025,180,2025,  West Bengal  ,DIABETES,Metforal,,182.9,34.6,587,West Bengal,DIABETES,Metforal,,True,2025-06-09,2025-06-09,2025,24,2025-W24,False,West Bengal,Diabetes,Metforal,Unknown,182.9,34.6,587.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
22/01/2024,108,2024,,diabetes,Metforal,Novanta Pharma,203.4,52.9,606,,diabetes,Metforal,Novanta Pharma,True,2024-01-22,2024-01-22,2024,4,2024-W04,False,Unknown,Diabetes,Metforal,Novanta Pharma,203.4,52.9,606.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023-09-11,89,2023,,RESPIRATORY,Respivan,Aerovant Pharma,174.1,39.1,499,,RESPIRATORY,Respivan,Aerovant Pharma,True,2023-09-11,2023-09-11,2023,37,2023-W37,False,Unknown,Respiratory,Respivan,Aerovant Pharma,174.1,39.1,499.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
01-Jul-2024,131,2024,,Cardiology,Vascolin,Zenova Biosciences,169.7,56.9,495,,Cardiology,Vascolin,Zenova Biosciences,True,2024-07-01,2024-07-01,2024,27,2024-W27,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,169.7,56.9,495.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024-09-09,141,2024,,  Diabetes  ,Insulyn,Insulara Biotech,268.0,76.6,722,,Diabetes,Insulyn,Insulara Biotech,True,2024-09-09,2024-09-09,2024,37,2024-W37,False,Unknown,Diabetes,Insulyn,Insulara Biotech,268.0,76.6,722.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
13/02/2023,59,2023,,  Diabetes  ,Glucotend,Glucera Health,145.3,52.4,440,,Diabetes,Glucotend,Glucera Health,True,2023-02-13,2023-02-13,2023,7,2023-W07,False,Unknown,Diabetes,Glucotend,Glucera Health,145.3,52.4,440.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
08/08/2022,32,2022,,cardiology,Cordamet,Meditrix Labs,168.9,39.1,475,,cardiology,Cordamet,Meditrix Labs,True,2022-08-08,2022-08-08,2022,32,2022-W32,False,Unknown,Cardiology,Cordamet,Meditrix Labs,168.9,39.1,475.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
06/12/2023,76,2023,rajasthan,  Diabetes  ,Metforal,,88.3,16.4,278,rajasthan,Diabetes,Metforal,,True,2023-06-12,2023-06-12,2023,24,2023-W24,False,Rajasthan,Diabetes,Metforal,Unknown,88.3,16.4,278.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
20-Oct-2025,199,2025,,respiratory,Respivan,Aerovant Pharma,208.1,40.4,544,,respiratory,Respivan,Aerovant Pharma,True,2025-10-20,2025-10-20,2025,43,2025-W43,False,Unknown,Respiratory,Respivan,Aerovant Pharma,208.1,40.4,544.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
06/06/2022,23,2022,  Gujarat  ,respiratory,Respivan,,243.9,60.1,652,Gujarat,respiratory,Respivan,,True,2022-06-06,2022-06-06,2022,23,2022-W23,False,Gujarat,Respiratory,Respivan,Unknown,243.9,60.1,652.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023/02/27,61,2023,  Maharashtra  ,  Cardiology  ,Cardivex,,147.6,49.1,416,Maharashtra,Cardiology,Cardivex,,True,2023-02-27,2023-02-27,2023,9,2023-W09,False,Maharashtra,Cardiology,Cardivex,Unknown,147.6,49.1,416.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025-04-14,172,2025,kerala,respiratory,Airovent,,68.6,17.1,183,kerala,respiratory,Airovent,,True,2025-04-14,2025-04-14,2025,16,2025-W16,False,Kerala,Respiratory,Airovent,Unknown,68.6,17.1,183.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
20-Oct-2025,199,2025,,diabetes,Metforal,Novanta Pharma,179.0,63.1,471,,diabetes,Metforal,Novanta Pharma,True,2025-10-20,2025-10-20,2025,43,2025-W43,False,Unknown,Diabetes,Metforal,Novanta Pharma,179.0,63.1,471.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
09-Jan-2023,54,2023,  Gujarat  ,Diabetes,Glucotend,,168.4,42.8,428,Gujarat,Diabetes,Glucotend,,True,2023-01-09,2023-01-09,2023,2,2023-W02,False,Gujarat,Diabetes,Glucotend,Unknown,168.4,42.8,428.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
24-Nov-2025,204,2025,,  Respiratory  ,Respivan,Aerovant Pharma,155.0,18.0,507,,Respiratory,Respivan,Aerovant Pharma,True,2025-11-24,2025-11-24,2025,48,2025-W48,False,Unknown,Respiratory,Respivan,Aerovant Pharma,155.0,18.0,507.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
03/02/2025,162,2025,MAHARASHTRA,diabetes,Metforal,,255.3,52.9,748,MAHARASHTRA,diabetes,Metforal,,True,2025-02-03,2025-02-03,2025,6,2025-W06,False,Maharashtra,Diabetes,Metforal,Unknown,255.3,52.9,748.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
01/08/2024,106,2024,West Bengal,Diabetes,Glucotend,,223.5,66.9,727,West Bengal,Diabetes,Glucotend,,True,2024-01-08,2024-01-08,2024,2,2024-W02,False,West Bengal,Diabetes,Glucotend,Unknown,223.5,66.9,727.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
21/02/2022,8,2022,Tamil Ndu,Diabetes,Insulyn,,404.2,80.9,1051,Tamil Ndu,Diabetes,Insulyn,,True,2022-02-21,2022-02-21,2022,8,2022-W08,False,Tamil Nadu,Diabetes,Insulyn,Unknown,404.2,80.9,1051.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022/04/18,16,2022,,CARDIOLOGY,Cardivex,Corvyx Pharma,282.7,76.5,749,,CARDIOLOGY,Cardivex,Corvyx Pharma,True,2022-04-18,2022-04-18,2022,16,2022-W16,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,282.7,76.5,749.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
28-Aug-2023,87,2023,WestBengal,Diabetes,Insulyn,,263.6,68.7,895,WestBengal,Diabetes,Insulyn,,True,2023-08-28,2023-08-28,2023,35,2023-W35,False,West Bengal,Diabetes,Insulyn,Unknown,263.6,68.7,895.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
09-Sep-2024,141,2024,Delhi,  Respiratory  ,Bronchel,,197.0,54.9,631,Delhi,Respiratory,Bronchel,,True,2024-09-09,2024-09-09,2024,37,2024-W37,False,Delhi,Respiratory,Bronchel,Unknown,197.0,54.9,631.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
06/06/2022,23,2022,,  Diabetes  ,Glucotend,Glucera Health,198.3,46.4,501,,Diabetes,Glucotend,Glucera Health,True,2022-06-06,2022-06-06,2022,23,2022-W23,False,Unknown,Diabetes,Glucotend,Glucera Health,198.3,46.4,501.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
19-May-2025,177,2025,TELANGANA,RESPIRATORY,Respivan,,137.4,45.2,344,TELANGANA,RESPIRATORY,Respivan,,True,2025-05-19,2025-05-19,2025,21,2025-W21,False,Telangana,Respiratory,Respivan,Unknown,137.4,45.2,344.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
12/11/2023,102,2023,,cardiology,Cordamet,Meditrix Labs,155.4,41.8,523,,cardiology,Cordamet,Meditrix Labs,True,2023-12-11,2023-12-11,2023,50,2023-W50,False,Unknown,Cardiology,Cordamet,Meditrix Labs,155.4,41.8,523.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
05/22/2023,73,2023,,Respiratory,Bronchel,Breathex Labs,232.0,63.3,777,,Respiratory,Bronchel,Breathex Labs,True,2023-05-22,2023-05-22,2023,21,2023-W21,False,Unknown,Respiratory,Bronchel,Breathex Labs,232.0,63.3,777.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
16-Dec-2024,155,2024,  West Bengal  ,respiratory,Bronchel,,202.9,72.4,594,West Bengal,respiratory,Bronchel,,True,2024-12-16,2024-12-16,2024,51,2024-W51,False,West Bengal,Respiratory,Bronchel,Unknown,202.9,72.4,594.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
01/08/2022,31,2022,delhi,cardiology,Cardivex,,256.3,46.3,859,delhi,cardiology,Cardivex,,True,2022-08-01,2022-08-01,2022,31,2022-W31,False,Delhi,Cardiology,Cardivex,Unknown,256.3,46.3,859.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/05/06,123,2024,  Rajasthan  ,  Respiratory  ,Airovent,,81.0,23.1,236,Rajasthan,Respiratory,Airovent,,True,2024-05-06,2024-05-06,2024,19,2024-W19,False,Rajasthan,Respiratory,Airovent,Unknown,81.0,23.1,236.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023/06/26,78,2023,,  Diabetes  ,Metforal,Novanta Pharma,,32.0,413,,Diabetes,Metforal,Novanta Pharma,True,2023-06-26,2023-06-26,2023,26,2023-W26,False,Unknown,Diabetes,Metforal,Novanta Pharma,,32.0,413.0,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
04/25/2022,17,2022,,Respiratory,Airovent,Pulmovia Therapeutics,89.0,28.3,285,,Respiratory,Airovent,Pulmovia Therapeutics,True,2022-04-25,2022-04-25,2022,17,2022-W17,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,89.0,28.3,285.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
29-Sep-2025,196,2025,West Bengal,  Cardiology  ,Vascolin,,203.8,64.7,686,West Bengal,Cardiology,Vascolin,,True,2025-09-29,2025-09-29,2025,40,2025-W40,False,West Bengal,Cardiology,Vascolin,Unknown,203.8,64.7,686.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
10/06/2025,197,2025,,  Cardiology  ,Vascolin,Zenova Biosciences,177.5,49.4,548,,Cardiology,Vascolin,Zenova Biosciences,True,2025-10-06,2025-10-06,2025,41,2025-W41,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,177.5,49.4,548.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025/11/24,204,2025,Maharashtra,  Respiratory  ,Airovent,,182.7,45.1,612,Maharashtra,Respiratory,Airovent,,True,2025-11-24,2025-11-24,2025,48,2025-W48,False,Maharashtra,Respiratory,Airovent,Unknown,182.7,45.1,612.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-10-14,146,2024,  Karnataka  ,Respiratory,Bronchel,,182.3,59.2,510,Karnataka,Respiratory,Bronchel,,True,2024-10-14,2024-10-14,2024,42,2024-W42,False,Karnataka,Respiratory,Bronchel,Unknown,182.3,59.2,510.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
02/03/2025,162,2025,rajasthan,  Cardiology  ,Cordamet,,157.7,44.9,437,rajasthan,Cardiology,Cordamet,,True,2025-02-03,2025-02-03,2025,6,2025-W06,False,Rajasthan,Cardiology,Cordamet,Unknown,157.7,44.9,437.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
12/12/2022,50,2022,,diabetes,Metforal,Novanta Pharma,263.7,100.8,816,,diabetes,Metforal,Novanta Pharma,True,2022-12-12,2022-12-12,2022,50,2022-W50,False,Unknown,Diabetes,Metforal,Novanta Pharma,263.7,100.8,816.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
09/09/2024,141,2024,  Rajasthan  ,Respiratory,Respivan,,142.6,29.9,,Rajasthan,Respiratory,Respivan,,True,2024-09-09,2024-09-09,2024,37,2024-W37,False,Rajasthan,Respiratory,Respivan,Unknown,142.6,29.9,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
04/07/2022,27,2022,,cardiology,Cordamet,Meditrix Labs,163.7,42.3,529,,cardiology,Cordamet,Meditrix Labs,True,2022-07-04,2022-07-04,2022,27,2022-W27,False,Unknown,Cardiology,Cordamet,Meditrix Labs,163.7,42.3,529.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
19-Jun-2023,77,2023,rajasthan,DIABETES,Metforal,,114.4,21.6,356,rajasthan,DIABETES,Metforal,,True,2023-06-19,2023-06-19,2023,25,2023-W25,False,Rajasthan,Diabetes,Metforal,Unknown,114.4,21.6,356.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
07/07/2025,184,2025,,  Cardiology  ,Cardivex,Corvyx Pharma,,33.4,422,,Cardiology,Cardivex,Corvyx Pharma,True,2025-07-07,2025-07-07,2025,28,2025-W28,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,,33.4,422.0,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022-05-09,19,2022,kerala,  Respiratory  ,Respivan,,216.7,61.9,590,kerala,Respiratory,Respivan,,True,2022-05-09,2022-05-09,2022,19,2022-W19,False,Kerala,Respiratory,Respivan,Unknown,216.7,61.9,590.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/08/26,139,2024,Kerala,Diabetes,Insulyn,,241.0,55.7,807,Kerala,Diabetes,Insulyn,,True,2024-08-26,2024-08-26,2024,35,2024-W35,False,Kerala,Diabetes,Insulyn,Unknown,241.0,55.7,807.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-02-26,113,2024,maharashtra,DIABETES,Glucotend,,441.0,132.4,1492,maharashtra,DIABETES,Glucotend,,True,2024-02-26,2024-02-26,2024,9,2024-W09,False,Maharashtra,Diabetes,Glucotend,Unknown,441.0,132.4,1492.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-11-18,151,2024,delhi,  Respiratory  ,Respivan,,109.8,30.0,314,delhi,Respiratory,Respivan,,True,2024-11-18,2024-11-18,2024,47,2024-W47,False,Delhi,Respiratory,Respivan,Unknown,109.8,30.0,314.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
21/04/2025,173,2025,,Cardiology,Cardivex,Corvyx Pharma,139.9,47.0,376,,Cardiology,Cardivex,Corvyx Pharma,True,2025-04-21,2025-04-21,2025,17,2025-W17,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,139.9,47.0,376.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
04-Sep-2023,88,2023,,CARDIOLOGY,Cardivex,Corvyx Pharma,201.1,54.7,617,,CARDIOLOGY,Cardivex,Corvyx Pharma,True,2023-09-04,2023-09-04,2023,36,2023-W36,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,201.1,54.7,617.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
21-Feb-2022,8,2022,,RESPIRATORY,Airovent,Pulmovia Therapeutics,159.7,35.2,502,,RESPIRATORY,Airovent,Pulmovia Therapeutics,True,2022-02-21,2022-02-21,2022,8,2022-W08,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,159.7,35.2,502.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
22/08/2022,34,2022,,CARDIOLOGY,Vascolin,Zenova Biosciences,274.0,79.0,904,,CARDIOLOGY,Vascolin,Zenova Biosciences,True,2022-08-22,2022-08-22,2022,34,2022-W34,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,274.0,79.0,904.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022-09-26,39,2022,,  Respiratory  ,Bronchel,Breathex Labs,192.9,43.0,531,,Respiratory,Bronchel,Breathex Labs,True,2022-09-26,2022-09-26,2022,39,2022-W39,False,Unknown,Respiratory,Bronchel,Breathex Labs,192.9,43.0,531.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024/03/25,117,2024,W. Bengal,RESPIRATORY,Respivan,,119.0,32.5,382,W. Bengal,RESPIRATORY,Respivan,,True,2024-03-25,2024-03-25,2024,13,2024-W13,False,West Bengal,Respiratory,Respivan,Unknown,119.0,32.5,382.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
05/15/2023,72,2023,Andhra Pradesh,Respiratory,Airovent,,103.1,18.2,314,Andhra Pradesh,Respiratory,Airovent,,True,2023-05-15,2023-05-15,2023,20,2023-W20,False,Andhra Pradesh,Respiratory,Airovent,Unknown,103.1,18.2,314.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
20/05/2024,125,2024,TAMIL NADU,Cardiology,Vascolin,,295.9,77.4,,TAMIL NADU,Cardiology,Vascolin,,True,2024-05-20,2024-05-20,2024,21,2024-W21,False,Tamil Nadu,Cardiology,Vascolin,Unknown,295.9,77.4,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
10-Mar-2025,167,2025,,Cardiology,Cordamet,Meditrix Labs,189.3,37.3,628,,Cardiology,Cordamet,Meditrix Labs,True,2025-03-10,2025-03-10,2025,11,2025-W11,False,Unknown,Cardiology,Cordamet,Meditrix Labs,189.3,37.3,628.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024-07-08,132,2024,karnataka,RESPIRATORY,Bronchel,,251.8,59.8,652,karnataka,RESPIRATORY,Bronchel,,True,2024-07-08,2024-07-08,2024,28,2024-W28,False,Karnataka,Respiratory,Bronchel,Unknown,251.8,59.8,652.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025/01/20,160,2025,  Telangana  ,CARDIOLOGY,Cordamet,,177.9,40.4,455,Telangana,CARDIOLOGY,Cordamet,,True,2025-01-20,2025-01-20,2025,4,2025-W04,False,Telangana,Cardiology,Cordamet,Unknown,177.9,40.4,455.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
02-Jun-2025,179,2025,,  Diabetes  ,Metforal,Novanta Pharma,126.3,31.7,410,,Diabetes,Metforal,Novanta Pharma,True,2025-06-02,2025-06-02,2025,23,2025-W23,False,Unknown,Diabetes,Metforal,Novanta Pharma,126.3,31.7,410.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022/12/05,49,2022,,  Cardiology  ,Vascolin,Zenova Biosciences,307.2,80.0,962,,Cardiology,Vascolin,Zenova Biosciences,True,2022-12-05,2022-12-05,2022,49,2022-W49,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,307.2,80.0,962.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
06/24/2024,130,2024,,Respiratory,Airovent,Pulmovia Therapeutics,89.4,20.9,293,,Respiratory,Airovent,Pulmovia Therapeutics,True,2024-06-24,2024-06-24,2024,26,2024-W26,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,89.4,20.9,293.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
